,id,latitude,longitude,neighbourhood_cleansed,review_scores_location,host_location,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,instant_bookable,license,minimum_nights,maximum_nights,host_is_superhost,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_identity_verified,host_listings_count,host_about,host_verifications,price,availability_30,availability_60,availability_90,availability_365,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,reviews_per_month,first_review,last_review,estimated_occupancy_l365d,estimated_revenue_l365d
4075,1350005731796243414,42.350966788063374,-71.14716095043873,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,6.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$43.00,19,49,79,246,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4076,1350006124547934951,42.35261,-71.15766,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$42.00,0,9,39,100,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4077,1350006372894034563,42.32073762978194,-71.05419941148361,Dorchester,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,3.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$56.00,18,48,78,139,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4078,1350006565755486719,42.35810081002628,-71.12947321415416,Allston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,6.0,1.0,"[""Cooking basics"", ""Hot water"", ""Patio or balcony"", ""Self check-in"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishwasher""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$48.00,0,18,48,215,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4079,1350006601444380459,42.34865917426685,-71.13570597778804,Allston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Microwave"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$67.00,18,48,78,216,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4080,1350006635348565608,42.352230250268626,-71.15928182424045,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,5.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$44.00,0,19,49,278,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4081,1350006842608753938,42.35740604514279,-71.13138654904476,Allston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,1.0,"[""Cooking basics"", ""Hot water"", ""Patio or balcony"", ""Self check-in"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishwasher""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$48.00,0,12,42,178,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4082,1350007053550950173,42.31333,-71.09909,Jamaica Plain,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,31,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$54.00,17,47,77,138,31.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4083,1350007065624437680,42.32624,-71.0898,Roxbury,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,4.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,31,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$56.00,28,58,88,363,31.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4084,1350007157490905745,42.3391077680988,-71.15131375218263,Brighton,,"New York, NY",Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Cooking basics"", ""Kitchen"", ""Hot water"", ""Self check-in"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Microwave"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",,0,0,25,86,91.0,365.0,t,,0,0,0,,,,,,,,,,0,
4085,1350007466474026990,42.35832,-71.13113,Allston,,"New York, NY",Private room in rental unit,Private room,1,,0 shared baths,4.0,,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""Microwave"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",,0,0,17,78,91.0,365.0,t,,0,0,0,,,,,,,,,,0,
4086,1350007533202682680,42.33817,-71.02719,South Boston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,4.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Patio or balcony"", ""Self check-in"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$62.00,0,15,45,106,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4087,1350023637145310782,42.33035,-71.1039,Mission Hill,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$44.00,28,58,88,317,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4088,1350024003481611236,42.32442798274617,-71.10364863128785,Jamaica Plain,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,4.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Free street parking""]",f,,31,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$70.00,28,58,88,102,31.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4089,1350024116274998152,42.347641437667576,-71.06265240906926,Chinatown,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,2.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Free street parking"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Microwave"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$62.00,0,0,17,154,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4090,1350024427158324254,42.36136991798441,-71.12920525948408,Allston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,6.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Wifi"", ""Smoke alarm"", ""Lockbox"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dishwasher"", ""Free street parking""]",f,,31,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$48.00,17,47,77,138,31.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4091,1350024439840315780,42.35396,-71.14665,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,7.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Free street parking"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Dedicated workspace"", ""Oven"", ""Dishes and silverware"", ""Lockbox"", ""Carbon monoxide alarm"", ""Microwave"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$47.00,0,0,5,143,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4092,1350024620569570353,42.32612,-71.05836,Dorchester,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,2.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Microwave""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$54.00,20,50,80,141,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4093,1350024820943159769,42.34668,-71.16163,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,4.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Self check-in"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$53.00,28,58,88,149,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4094,1350024826570252831,42.35845601775443,-71.12956718504887,Allston,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,6.0,1.0,"[""Cooking basics"", ""Washer"", ""Hot water"", ""Free street parking"", ""Self check-in"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$47.00,28,58,88,188,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4095,1350024963582116409,42.35915622660912,-71.1276759221455,Allston,,"New York, NY",Private room in rental unit,Private room,1,,0 shared baths,,,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",,0,0,3,3,91.0,365.0,t,,0,0,0,,,,,,,,,,0,
4096,1350024970930094762,42.34978,-71.16033,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,5.0,1.0,"[""Cooking basics"", ""Private entrance"", ""Washer"", ""Hot water"", ""Self check-in"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Dryer""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$44.00,0,29,59,120,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4097,1350025136028291753,42.344161294879214,-71.15131891845758,Brighton,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,9.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""TV"", ""Microwave"", ""Dishwasher"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$49.00,13,43,73,180,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
4098,1350025395483239964,42.36479424622701,-71.05765510278164,North End,,"New York, NY",Private room in rental unit,Private room,1,0.0,0 shared baths,3.0,1.0,"[""Cooking basics"", ""Hot water"", ""Self check-in"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Lockbox"", ""Oven"", ""Dishes and silverware"", ""TV"", ""Microwave"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Free street parking""]",f,,91,365,f,2023-08-22,within a few hours,99%,51%,t,716,"I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!","['email', 'phone']",$59.00,0,0,17,246,91.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
